id;name;category;kcal_100g;protein_100g;fat_100g;carb_100g;portion_g;price;shop;tags;composition;url;photo
govyadina-tomlyenaya-po-tatarski-s-grechkoy-khalyal-105835.html;Говядина томлёная по-татарски с гречкой, Халяль;Готовая еда;116.0;;;;;398.0;vkusvill;;Состав                                                                                                                                                       Говядина томленная (говядина (произведено из замороженного сырья), лук репчатый свежий, морковь столовая свежая, грибы шампиньоны свежие,  томаты консервированные в томатном соке (томаты свежие очищенные, томатный сок), стебель сельдерея свежий, масло подсолнечное рафинированное дезодорированное, паста томатная, вода питьевая, слива сушеная (чернослив), чеснок свежий, соль пищевая, сахар, орегано сушеная, тимьян сушеный, перец черный молотый), гречка с овощами (крупа гречневая ядрица, вода питьевая, лук репчатый свежий, морковь столовая свежая, масло подсолнечное рафинированное дезодорированное, соль пищевая, кумин молотый);https://vkusvill.ru/goods/govyadina-tomlyenaya-po-tatarski-s-grechkoy-khalyal-105835.html;
omlet-s-kurinoy-vetchinoy-i-syrom-94763.html;Омлет с куриной ветчиной и сыром;Готовая еда;293.2;;;;;238.0;vkusvill;;Состав                                                                                                                                                       Омлет (меланж яичный жидкий пастеризованный, молоко питьевое пастеризованное м;https://vkusvill.ru/goods/omlet-s-kurinoy-vetchinoy-i-syrom-94763.html;
sup-gorokhovyy-s-kopchyenostyami-1kg-72947.html;"Суп ""Гороховый"" с копчёностями, 1кг";Готовая еда;89.7;;;;;518.0;vkusvill;;"Состав                                                                                                                                                       ГЛОБАЛ ФУД ООО: вода питьевая, картофель свежий, бульон говяжий процеженный (вода питьевая, говядина (произведено из замороженного сырья), лук репчатый свежий, морковь столовая свежая, перец черный горошком дробленный, петрушка свежая (зелень), укроп свежий (зелень), лавровый лист), горох колотый шлифованный, окорок копчено-вареный (свинина,  перец черный молотый, перец красный острый молотый), морковь пассерованная (морковь столовая свежая, масло подсолнечное рафинированное дезодорированное, лук пассерованный (лук репчатый свежий, масло подсолнечное рафинированное дезодорированное),  колбаса полукопченая ""охотничьи колбаски"" (свинина,говядина,шпик,соль  пищевая, чеснок сушеный, сахар, специи молотые (перец черный молотый, кориандр)), приправа универсальная (соль пищевая, сахар, экстракт дрожжей, лук репчатый сушеный, морковь столовая сушеная, корень пастернака сушеный, петрушка сушеная, куркума молотая, чеснок сушеный, перец черный молотый), соль пищевая, лавровый лист, перец черный молотый";https://vkusvill.ru/goods/sup-gorokhovyy-s-kopchyenostyami-1kg-72947.html;
supy;Супы;Готовая еда;;;;;;200.0;vkusvill;;, но всё тот же насыщенный многогранный вкус — сливочно-пряный, в меру острый, с приятной кислинкой! Приготовили Том ям на кокосовом «молоке», с ароматными шампиньонами, рассыпчатым рисом Жасмин и традиционными яркими приправами: пастой карри и соусом унаги;https://vkusvill.ru/goods/gotovaya-eda/supy/?page=2&PAGEN_1=3;
onigiri-s-semgoy-i-sousom-spaysi-101580.html;Онигири с семгой и соусом Спайси;Готовая еда;188.1;;;;;238.0;vkusvill;;Состав                                                                                                                                                       крупа рисовая отварная (вода питьевая, крупа рисовая шлифованная, масло рисовое рафинированное (из рисовых отрубей), соль пищевая), начинка (лосось атлантический (семга) слабосоленый (лосось атлантический (сёмга)(произведено из охлаждённого сырья), соль пищевая, сахар), соус Спайс (майонез м;https://vkusvill.ru/goods/onigiri-s-semgoy-i-sousom-spaysi-101580.html;
lagman-s-govyadinoy-320-g-66768.html;Лагман с говядиной, 320 г;Готовая еда;155.0;;;;;254.0;vkusvill;;Состав                                                                                                                                                       Вода питьевая, лапша лагманная (мука пшеничная хлебопекарная в/с, вода питьевая), картофель свежий , говядина (произведено из замороженного сырья), лук репчатый свежий, морковь столовая свежая, томатная паста (томаты свежие, томатный сок концентрированный, соль пищевая), перец сладкий замороженный, фасоль стручковая замороженная, чеснок свежий, соль пищевая, зелень петрушки свежая, чёрный перец молотый;https://vkusvill.ru/goods/lagman-s-govyadinoy-320-g-66768.html;
rasstegay-s-myasom-na-teste-s-grechnevoy-mukoy-109599.html;Расстегай с мясом на тесте с гречневой мукой;Готовая еда;319.5;;;;;128.0;vkusvill;;Состав                                                                                                                                                       тесто (мука пшеничная хлебопекарная высшего сорта, вода питьевая, мука ржаная обдирная, мука гречневая, масло сливочное м;https://vkusvill.ru/goods/rasstegay-s-myasom-na-teste-s-grechnevoy-mukoy-109599.html;
kombo-omlet-s-vetchinoy-syrom-i-zelenyu-blinchiki-s-tvorogom-106163.html;Комбо: Омлет с ветчиной сыром и зеленью + Блинчики с творогом;Готовая еда;183.04;12.02;14.52;1.07;;459.0;vkusvill;;"Состав                                                                                                                                                       Омлет (меланж яичный пастеризованный охлажденный жидкий (яйцо куриное), ветчина куриная для тостов (мясо кур, грудка куриная, вода питьевая, молочная сыворотка, соль пищевая, клетчатка - лимон (пищевые волокна), стабилизатор - цитраты натрия, антиокислитель - аскорбиновая кислота, экстракт мускатного ореха, декстроза (виноградный сахар)), сыр тёртый массовая доля жира 50% (молоко пастеризованное, бактериальная закваска мезофильных и термофильных молочнокислых микроорганизмов, пропионовокислых бактерий, молокосвертывающий ферментный препарат животного происхождения, соль пищевая, ферментный препарат животного происхождения - лизоцим (из белка куриных яиц), краситель – аннато), томаты черри красные свежие, петрушка свежая, масло подсолнечное рафинированное); блинчики (тесто (молоко коровье цельное, вода питьевая, мука пшеничная хлебопекарная в/с, яйцо куриное пищевое, сахар, масло подсолнечное рафинированное дезодорированное, соль пищевая), начинка (творог массовая доля жира 9% ( молоко коровье нормализованное пастеризованное, бактериальная закваска), сахар))";https://vkusvill.ru/goods/kombo-omlet-s-vetchinoy-syrom-i-zelenyu-blinchiki-s-tvorogom-106163.html;
krem-sup-tykvennyy-97844.html;Крем-суп тыквенный;Готовая еда;47.2;0.8;2.4;5.6;;198.0;vkusvill;;Состав                                                                                                                                                       Тыква свежая, картофель свежий, корень сельдерея свежий, морковь столовая свежая, лук репчатый свежий, сливки питьевые м;https://vkusvill.ru/goods/krem-sup-tykvennyy-97844.html;
zapekanka-tvorozhnaya-ayva-banan-bez-dob-sakhara-29330.html;"Запеканка творожная ""Айва-банан"" без доб. сахара";Готовая еда;155.3;4.7;;;;228.0;vkusvill;;нет искусственных ароматизаторов и консервантов                                                                                                                                                                                                                                                                                                                                                                              О товаре                                                                                                                                                                                                                                                                                                                                                            Отзывы                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                4;https://vkusvill.ru/goods/zapekanka-tvorozhnaya-ayva-banan-bez-dob-sakhara-29330.html;
file-kambaly-zharenoe-so-struchkovoy-fasolyu-112977.html;Филе камбалы жареное со стручковой фасолью;Готовая еда;117.4;;;;;368.0;vkusvill;;Состав                                                                                                                                                       Филе камбалы морской с кожей замороженное, фасоль стручковая замороженная, масло подсолнечное рафинированное дезодорированное, масло сливочное м;https://vkusvill.ru/goods/file-kambaly-zharenoe-so-struchkovoy-fasolyu-112977.html;
kombo-na-kazhdyy-den;Комбо на каждый день;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/kombo-na-kazhdyy-den/?PAGEN_1=2;
salat-koul-slou-postnyy-89458.html;"Салат ""Коул Слоу"" постный";Готовая еда;126.6;;;;;178.0;vkusvill;;Состав                                                                                                                                                       капуста свежая белокочанная, соус вегетарианский м;https://vkusvill.ru/goods/salat-koul-slou-postnyy-89458.html;
pitstsa-kuritsa-i-griby-109440.html;"Пицца ""Курица и грибы""";Готовая еда;251.8;;;;;488.0;vkusvill;;Состав                                                                                                                                                       Тесто (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло подсолнечное рафинированное дезодорированное, сахар, соль пищевая, дрожжи хлебопекарные сушеные, мука из твердых сортов пшеницы высшего сорта (крупка)), соус сырно-сливочный (сливки питьевые м;https://vkusvill.ru/goods/pitstsa-kuritsa-i-griby-109440.html;
chebureki-s-syrom-140-g-68197.html;Чебуреки с сыром, 140 г;Готовая еда;338.6;;;;;261.0;vkusvill;;Состав                                                                                                                                                       начинка (сыр «Сулугуни»  м;https://vkusvill.ru/goods/chebureki-s-syrom-140-g-68197.html;
govyadina-tomlenaya-v-granatovom-soke-s-kartofelnym-pyure-i-fasolyu-71656.html;Говядина томленая в гранатовом соке с картофельным пюре и фасолью;Готовая еда;120.5;;;;;328.0;vkusvill;;Состав                                                                                                                                                       Говядина томленая (сок гранатовый (гранат свежий), говядина (лопатка) (произведено из замороженного сырья),  лук репчатый свежий, томаты в собственном соку (томаты свежие, томатный сок, регулятор кислотности - лимонная кислота), сахар, соль пищевая, приправа хмели-сунели (кориандр, шамбала, петрушка, базилик, чабер, майоран, куркума, укроп, мята, перец красный)), картофельное пюре (картофель свежий, сливки питьевые ультрапастеризованные м;https://vkusvill.ru/goods/govyadina-tomlenaya-v-granatovom-soke-s-kartofelnym-pyure-i-fasolyu-71656.html;
roll-filadelfiya-46648.html;Ролл Филадельфия;Готовая еда;150.6;7.7;4.2;20.5;;596.0;vkusvill;;проверен: нет консервантов, усилителей вкуса и искусственных красителей                                                                                                                                                                                                                                                                                                                                                                              О товаре                                                                                                                                                                                                                                                                                                                                                            Отзывы                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                4;https://vkusvill.ru/goods/roll-filadelfiya-46648.html;
zapekanka-klassicheskaya-69.html;Запеканка классическая;Готовая еда;188.5;13.9;6.9;17.7;;698.0;vkusvill;;Состав                                                                                                                                                       творог массовая доля жира 5 % (молоко нормализованное, закваска), яйцо куриное пищевое, молоко питьевое цельное, масло сладко-сливочное несолёное массовая доля жира 82,5 %, мука пшеничная хлебопекарная в/с, сахар, сахар ванильный (сахар, измельчённые стручки ванили, экстракт ванили);https://vkusvill.ru/goods/zapekanka-klassicheskaya-69.html;
goods;Каталог товаров;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/;
kesadilya-s-vetchinoy-iz-indeyki-i-syrom-83595.html;Кесадилья с ветчиной из индейки и сыром;Готовая еда;214.5;;;;;338.0;vkusvill;;Состав                                                                                                                                                       Начинка (соус (томаты свежие, паста томатная массовая доля растворимых сухих веществ 25%, лук репчатый свежий,  перец сладкий быстрозамороженный, масло подсолнечное рафинированное дезодорированное, вода питьевая, сахар, уксус столовый 9%, чеснок свежий, перец красный молотый, базилик сушёный), ветчина из индейки (филе грудки индейки, филе грудки куриное, вода питьевая, соль пищевая, перец белый, чеснок свежий), сыр Моцарелла м;https://vkusvill.ru/goods/kesadilya-s-vetchinoy-iz-indeyki-i-syrom-83595.html;
okroshka-s-kuritsey-400-g-111028.html;Окрошка с курицей, 400 г;Готовая еда;78.0;;;;;487.0;vkusvill;;е — запечённое куриное филе, отварной картофель, свежие огурцы, хрустящий редис, яйцо и укроп;https://vkusvill.ru/goods/okroshka-s-kuritsey-400-g-111028.html;
kapusta-po-koreyski;Капуста по-корейски;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/kapusta-po-koreyski/;
pibimpab-s-marinovannoy-govyadinoy-61054.html;Пибимпаб с маринованной говядиной;Готовая еда;170.2;;;;;388.0;vkusvill;;Состав                                                                                                                                                       крупа рисовая отварная (вода питьевая, крупа рисовая (рис круглозёрный), масло подсолнечное рафинированное дезодорированное), говядина по-корейски (говядина (произведено из мороженого сырья), лук репчатый свежий, капуста пекинская свежая , морковь столовая свежая, перец сладкий свежий, фасоль стручковая быстрозамороженная, томаты свежие, масло подсолнечное рафинированное дезодорированное, соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар) масло кунжутное нерафинированное, чеснок сушеный, перец красный молотый, чеснок свежий, соль пищевая), салат Кимчи (капуста пекинская свежая, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное, морковь столовая свежая, кислота уксусная 70%, паприка красная сушеная (кусочки), сахар, соль пищевая,  чеснок свежий, перец красный молотый, паприка молотая , кориандр молотый), огурцы битые (огурцы свежие, морковь по-корейски (морковь столовая свежая, соль пищевая, сахар, кислота уксусная 70%, кориандр молотый, масло подсолнечное рафинированное дезодорированное, масло кунжутное нерафинированное, семена кунжута белого, чеснок свежий, перец красный молотый), сахар, соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), кинза свежая, масло кунжутное нерафинированное, уксусная кислота 70%, соль пищевая, перец красный молотый, чеснок свежий), соевый соус с зеленью (соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), петрушка свежая, кинза свежая, лук зеленый свежий, лук жареный (лук репчатый свежий, масло подсолнечное рафинированное дезодорированное), уксусная кислота 70%, сахар, чеснок свежий, паприка молотая, кориандр молотый, перец красный молотый), блин-омлет (меланж яичный жидкий, масло подсолнечное рафинированное дезодорированное, соль пищевая), семена кунжута белые;https://vkusvill.ru/goods/pibimpab-s-marinovannoy-govyadinoy-61054.html;
roll-s-krevetkoy-i-semgoy-65383.html;Ролл с креветкой и семгой;Готовая еда;207.0;;;;;488.0;vkusvill;;Состав                                                                                                                                                       роллы (рис отварной (крупа рисовая шлифованная, вода питьевая, соус рисовый (уксус рисовый 4,3% (вода питьевая, рисовый уксус, кислота уксусная, сахар, соль пищевая), сахар, соль пищевая), креветка темпура (креветка белоногая Litopenaeus vannamei (произведено из мороженого сырья, продукция аквакультуры), мука темпура (мука пшеничная хлебопекарная высшего сорта, крахмал кукурузный, соль пищевая, чеснок сушеный молотый, лук репчатый сушеный молотый, разрыхлитель - гидрокарбонат натрия (сода пищевая)), вода питьевая, мука пшеничная хлебопекарная высшего сорта, сухари панировочные (мука пшеничная хлебопекарная высшего сорта, дрожжи сухие хлебопекарные, соль пищевая, сахар), масло подсолнечное рафинированное дезодорированное вымороженное, лосось атлантический  (семга) слабосоленый (лосось атлантический (сёмга) , (продукция аквакультуры, произведено из охлажденного сырья), соль пищевая, сахар), соус спайс (майонез м;https://vkusvill.ru/goods/roll-s-krevetkoy-i-semgoy-65383.html;
pashtet-iz-chechevitsy-24824.html;Паштет из чечевицы;Готовая еда;310.0;;;;;182.0;vkusvill;;Состав                                                                                                                                                       Чечевица зеленая вареная, масло подсолнечное рафинированное дезодорированное, лук пассерованный, ядра грецких орехов очищенные, томаты сушеные, соль пищевая, перец черный молотый, чеснок сушеный, базилик сушеный, сок лимонный концентрированный;https://vkusvill.ru/goods/pashtet-iz-chechevitsy-24824.html;
sendvich-roll-tsezar-20542.html;"Сэндвич ролл ""Цезарь""";Готовая еда;239.8;9.6;11.8;23.8;;228.0;vkusvill;;"е продукты-аллергены!                             Сэндвич ролл ""Цезарь""                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Без лука                                                                                                                                                                                                                                                 4";https://vkusvill.ru/goods/sendvich-roll-tsezar-20542.html;
sup-kurinyy-s-domashney-lapshoy-1-kg-44285.html;"Суп ""Куриный"" с домашней лапшой, 1 кг";Готовая еда;76.7;3.2;3.3;7.2;;468.0;vkusvill;;Состав                                                                                                                                                       ГЛОБАЛ ФУД ООО: вода питьевая, бульон куриный процеженный (вода питьевая, субдпродукты куриные (шеи, ноги), морковь столовая запеченная, лук репчатый запеченный, петрушка свежая (зелень), укроп свежий (зелень), лавровый лист), филе куриной грудки замороженное, макаронные изделия (мука из твердой пшеницы для макаронных изделий высший сорт, вода питьевая), морковь столовая пассерованная (морковь столовая свежая, масло подсолнечное рафинированное дезодорированное), лук репчатый пассерованный (лук репчатый свежий, масло подсолнечное рафинированное дезодорированное), приправа овощная универсльная (соль пищевая, сахар, экстракт дрожжей, лук репчатый молотый, морковь столовая сушёная, пастернак корень сушёный, петрушка сушёная, куркума молотая, чеснок сушёный, перец чёрный молотый), соль пищевая, куркума;https://vkusvill.ru/goods/sup-kurinyy-s-domashney-lapshoy-1-kg-44285.html;
pasta-boloneze-290-g-53237.html;"Паста ""Болоньезе"", 290 г";Готовая еда;264.4;;;;;397.0;vkusvill;;Состав                                                                                                                                                       макаронные изделия спагетти ((мука из твёрдых сортов пшеницы, вода, соль пищевая, масло подсолнечное рафинированное дезодорированное), соус болоньезе (вода питьевая, говядина, томатная паста (томаты свежие), томаты в собственном соку (томаты свежие очищенные, сок томатный прямого отжима, соль поваренная) , перец болгарский с/м, морковь столовая свежая, стебли сельдерея свежего, лук репчатый, масло подсолнечное рафинированное дезодорированное, базилик свежий, крахмал, соль пищевая, петрушка свежая, чеснок свежий, сахар,  паприка сладкая молотая, перец черный молотый, майоран сушеный, мускатный орех), сыр Пармезан (молоко цельное, соль пищевая, закваска (мезофильные и термофильные культуры микроорганизмов), молокосвертывающий сычужный фермент животного происхождения);https://vkusvill.ru/goods/pasta-boloneze-290-g-53237.html;
sendvich-sando-s-raduzhnoy-forelyu-i-sousom-teriyaki-113795.html;"Сэндвич ""Сандо"" с радужной форелью и соусом терияки";Готовая еда;266.8;;;;;318.0;vkusvill;;Состав                                                                                                                                                       Бриошь (мука пшеничная хлебопекарная высший сорт, смесь хлебопекарная (мука пшеничная высшего сорта, закваска пшеничная (ферментированная пшеничная мука), мука соевая,  дрожжи дезактивированные), меланж яичный жидкий пастеризованный, масло сладко-сливочное несоленое м;https://vkusvill.ru/goods/sendvich-sando-s-raduzhnoy-forelyu-i-sousom-teriyaki-113795.html;
shnitsel-kurinyy-v-yaytse-360-g-67887.html;Шницель куриный в яйце, 360 г;Готовая еда;180.0;19.0;8.0;8.0;;478.0;vkusvill;;Состав                                                                                                                                                       Корона Фуд ООО: филе грудки куриное, меланж яичный жидкий пастеризованный, мука пшеничная хлебопекарная высшего сорта, луковый сок (лук репчатый свежий), масло подсолнечное рафинированное дезодорированное, соль пищевая, перец белый молотый;https://vkusvill.ru/goods/shnitsel-kurinyy-v-yaytse-360-g-67887.html;
okroshka-s-govyadinoy-180-g-111029.html;Окрошка с говядиной, 180 г;Готовая еда;87.3;;;;;307.0;vkusvill;;е — классическое сочетание: рассыпчатый картофель, сочные огурцы, хрустящий редис и ароматный укроп;https://vkusvill.ru/goods/okroshka-s-govyadinoy-180-g-111029.html;
sendvich-krok-madam-54374.html;Сэндвич Крок Мадам;Готовая еда;227.0;;;;;390.0;vkusvill;;"Состав                                                                                                                                                       Хлеб тостовый (мука пшеничная хлебопекарная высшего сорта, опара сдобная (мука пшеничная хлебопекарная высшего сорта, вода питьевая, молоко питьевое массовая доля жира 3,2%, сахар, соль пищевая, дрожжи хлебопекарные прессованные), масло сладкосливочное несоленое массовая доля жира 82,5%, меланж яичный жидкий охлажденный, молоко питьевое массовая доля жира 3,2%, сахар, дрожжи хлебопекарные прессованные, соль пищевая), сыр ""Голландский"" массовая доля жира 45% (молоко пастеризованное, бактериальная закваска мезофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат животного происхождения, соль пищевая, ферментный препарат животного происхождения - лизоцим (из белка куриных яиц), краситель - аннато), ветчина куриная для тостов (мясо кур, грудка куриная, вода питьевая, молочная сыворотка, соль пищевая, клетчатка - лимон (пищевые волокна), стабилизатор - цитраты натрия, антиокислитель - аскорбиновая кислота, экстракт мускатного ореха, декстроза (виноградный сахар)), яйцо куриное пищевое, соус ""Цезарь"" (масло подсолнечное рафинированное дезодорированное, соевый соус (вода питьевая, соевые бобы, сахар, соль пищевая), каперсы маринованные (каперсы, вода питьевая, соль пищевая, винный уксус), сахар, сыр твёрдый ""Пармезан"" массовая доля жира 45% (молоко нормализованное, сычужный фермент, закваска), желток яичный сухой, чеснок свежий, специи (перец чёрный молотый, перец белый молотый, горчичный порошок)";https://vkusvill.ru/goods/sendvich-krok-madam-54374.html;
sup-pyure-s-gribami-19435.html;Суп-пюре с грибами;Готовая еда;81.2;2.0;5.6;5.7;;218.0;vkusvill;;Состав                                                                                                                                                       грибы шампиньоны свежие, сливки массовая доля жира 22 %, картофель свежий, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное, мука пшеничная хлебопекарная высшего сорта, масло сладко-сливочное несолёное массовая доля жира 82,5 %, чеснок свежий;https://vkusvill.ru/goods/sup-pyure-s-gribami-19435.html;
file-kurinoy-grudki-s-provanskimi-travami-23595.html;Филе куриной грудки с прованскими травами;Готовая еда;115.0;24.1;2.0;2.0;;295.0;vkusvill;;Состав                                                                                                                                                       филе куриной грудки, масло подсолнечное рафинированное дезодорированное, соль пищевая, розмарин, тимьян, натуральный луковый концентрат (вода питьевая, сок лука репчатого);https://vkusvill.ru/goods/file-kurinoy-grudki-s-provanskimi-travami-23595.html;
vok-funchoza-s-krevetkami-51915.html;Вок фунчоза с креветками;Готовая еда;93.0;;;;;326.0;vkusvill;;Состав                                                                                                                                                       Вермишель фунчоза (гороховый крахмал, зеленые бобы, картофельный крахмал, вода питьевая), креветки Аргентинские (Pleoticus muelleri) (продукция аквакультуры, произведено из мороженого сырья), кабачки свежие, перец сладкий свежий, стебель сельдерея свежий, морковь столовая свежая, соус соевый (вода питьевая, соевые бобы, пшеница, соль пищевая), масло подсолнечное рафинированное дезодорированное, семена кунжута                                                                                                                                                                                                                                                                                                                                                                                             Товар от производителей                                                                                                                                                                                          Актуальные данные указаны на этикетке;https://vkusvill.ru/goods/vok-funchoza-s-krevetkami-51915.html;
