id,name,price,category,url,shop,photo,composition,tags,portion_g,kcal_100g,protein_100g,fat_100g,carb_100g
sup-gorokhovyy-s-kopchyenostyami-1kg-72947,"Суп ""Гороховый"" с копчёностями, 1кг",518,Готовая еда,https://vkusvill.ru/goods/sup-gorokhovyy-s-kopchyenostyami-1kg-72947.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       ГЛОБАЛ ФУД ООО: вода питьевая, картофель свежий, бульон говяжий процеженный (вода питьевая, говядина (произведено из замороженного сырья), лук репчатый свежий, морковь столовая свежая, перец черный горошком дробленный, петрушка свежа",,100.0г,89.7,3.4,6.5,4.4
salat-grin-enerdzhi-15896,"Салат ""Грин Энерджи""",228,Готовая еда,https://vkusvill.ru/goods/salat-grin-enerdzhi-15896.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Салат, который отвечает всем ЗОЖ-критериям. В его основе — запечённая куриная грудка и отварное яйцо, а также сочный Айсберг в качестве витаминной добавки. Над сбалансированным и интересным вкусом потрудились другие «участники» состава: шампиньоны, оливки, зелень и кунжут. А завершает эту аппетитную композицию заправка с соевым соусом и цветочным мёдом. В зависимости от производителя состав салата может незначительно разниться.",,150.0г,147.4,8.5,10.6,4.5
bliny-s-semgoy-150-g-36843,"Блины с семгой, 150 г",358,Готовая еда,https://vkusvill.ru/goods/bliny-s-semgoy-150-g-36843.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       ЙУМИ ООО: блины (молоко питьевое ультрапастеризованное м. д. ж. 3,2 %, мука пшеничная хлебопекарная высшего сорта, яйцо куриное пищевое, масло подсолнечное рафинированное дезодорированное, сахар, соль пищевая), начинка (лосось атлант",,150.0г,199.0,8.3,9.0,25.2
salat-svekolnyy-s-gretskim-orekhom-38977,Салат свекольный с грецким орехом,198,Готовая еда,https://vkusvill.ru/goods/salat-svekolnyy-s-gretskim-orekhom-38977.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       ИНГРЕДИКА ООО: свёкла столовая отварная, майонез м.д.ж. 50% (масло подсолнечное рафинированное дезодорированное, вода питьевая, сухой яичный меланж, сахар, соль пищевая, кислота уксусная пищевая 70%, масло эфирное горчичное), ядро гр",,200.0г,116.3,2.1,7.5,10.1
salat-vinegret-bez-kartofelya-25360,Салат Винегрет без картофеля,188,Готовая еда,https://vkusvill.ru/goods/salat-vinegret-bez-kartofelya-25360.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       свёкла столовая отварная, капуста маринованная (капуста белокочанная свежая, масло подсолнечное рафинированное дезодорированное, соль пищевая, сахар, регулятор кислотности - уксус столовый 9%, перец черный горошек, лавровый лист), мо",,150.0г,107.2,1.6,7.2,9.0
salat-seld-pod-shuboy-180-g-25292,"Салат ""Сельдь под шубой"", 180 г",227,Готовая еда,https://vkusvill.ru/goods/salat-seld-pod-shuboy-180-g-25292.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       филе сельди слабосоленое в масле (филе сельди тихоокеанской (изготовлено из мороженого сырья), масло подсолнечное рафинированное дезодорированное, консервант – сорбиновая кислота, вода питьевая, сахар, соль пищевая), картофель отварн",,180.0г,160.6,5.0,67,9.5
kasha-pshennaya-klassicheskaya-480-g-100807,"Каша пшенная классическая, 480 г",268,Готовая еда,https://vkusvill.ru/goods/kasha-pshennaya-klassicheskaya-480-g-100807.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Молоко питьевое  ультрапастеризованное м.д.ж. 3,2 %, вода питьевая, крупа пшено (шлифованное), масло сливочное м.д.ж. 82,5 %, сахар, соль пищевая. Продукция производится на предприятии, где используются аллергены: злаки, содержащие г",,480.0г,100.6,2.6,3.8,14
salat-iz-svekly-s-chernoslivom-i-gretskimi-orekhami-79208,Салат из свеклы с черносливом и грецкими орехами,188,Готовая еда,https://vkusvill.ru/goods/salat-iz-svekly-s-chernoslivom-i-gretskimi-orekhami-79208.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Свекла столовая отварная, масло подсолнечное рафинированное дезодорированное, слива сушеная (чернослив), ядра грецкого ореха обжаренные, чеснок свежий, соль пищевая, перец черный молотый.  Продукция производится на предприятии, где и",,150.0г,158.2,3.7,9.8,13.8
salat-iz-soevoy-sparzhi-s-ovoshchami-marinovannyy-po-koreyski-104308,Салат из соевой спаржи с овощами маринованный по-корейски,225,Готовая еда,https://vkusvill.ru/goods/salat-iz-soevoy-sparzhi-s-ovoshchami-marinovannyy-po-koreyski-104308.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       спаржа соевая (соевые бобы, вода питьевая), вода питьевая, масло подсолнечное рафинированное дезодорированное, грибы муэр отварные, перец сладкий свежий, морковь столовая свежая, соевый соус (вода питьевая, соевые бобы, соль пищевая,",,150.0г,223,15,15,7
bliny-s-kuritsey-v-slivochnom-souse-34570,Блины с курицей в сливочном соусе,255,Готовая еда,https://vkusvill.ru/goods/bliny-s-kuritsey-v-slivochnom-souse-34570.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Для блинного теста используем муку высшего сорта. Состав проверен: нет усилителей вкуса, консервантов и антибиотиков",,160.0г,228.2,10.3,11.0,22.0
sup-tom-yam-400-ml-47061,"Суп ""Том-ям"", 400 мл",478,Готовая еда,https://vkusvill.ru/goods/sup-tom-yam-400-ml-47061.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Вода питьевая, напиток кокосовый (мякоть кокоса,  вода питьевая), сливки питьевые ультрапастеризованные м.д.ж. 33%, томаты свежие, соус соевый (соевые бобы, пшеница, соль пищевая, сахар, вода питьевая), крупа рисовая шлифованная, кал",,400.0г,58.1,2.9,2.9,5.1
salat-tsezar-s-kuritsey-i-pekinskoy-kapustoy-61483,"Салат ""Цезарь"" с курицей и пекинской капустой",278,Готовая еда,https://vkusvill.ru/goods/salat-tsezar-s-kuritsey-i-pekinskoy-kapustoy-61483.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Филе куриное запечённое (филе куриное, сок лимона прямого отжима, перец чёрный молотый, соль пищевая, вода питьевая), капуста пекинская свежая, томаты черри свежие, салат айсберг свежий, сыр пармезан  м.д.ж. в сухом веществе 40% (пас",,180.0г,218.1,11.9,16.5,5.5
bitochki-iz-kuritsy-i-kapusty-480-g-76795,"Биточки из курицы и капусты, 480 г",478,Готовая еда,https://vkusvill.ru/goods/bitochki-iz-kuritsy-i-kapusty-480-g-76795.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Большой формат упаковки для всей семьи. Состав проверен: нет усилителей вкуса, консервантов и антибиотиков",,480.0г,118.0,13.8,4.8,4.9
sup-s-lisichkami-i-bekonom-97088,Суп с лисичками и беконом,248,Готовая еда,https://vkusvill.ru/goods/sup-s-lisichkami-i-bekonom-97088.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       вода питьевая, картофель свежий, сливки питьевые м.д.ж. 22% бекон фермерский (грудинка свиная бескостная, вода питьевая, соль пищевая, сахар,  перец черный молотый), грибы лисички отварные (вода питьевая, грибы лисички замороженные, ",,270.0г,75.1,1.7,5.9,3.8
kombo-dorado-na-grile-i-salat-vitaminnyy-s-limonnoy-zapravkoy-95398,Комбо: Дорадо на гриле и салат Витаминный с лимонной заправкой,645,Готовая еда,https://vkusvill.ru/goods/kombo-dorado-na-grile-i-salat-vitaminnyy-s-limonnoy-zapravkoy-95398.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Дорадо (продукция аквакультуры) охлажденная, лимон свежий, соль пищевая, перец черный молотый. Продукт производится на предприятии, где используются моллюски, ракообразные. Продукт готов к употреблению. Капуста белокочанная свежая, о",,450.0г,,,,
salat-olive-300-g-39458,"Салат оливье, 300 г",334,Готовая еда,https://vkusvill.ru/goods/salat-olive-300-g-39458.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       ГЛОБАЛ ФУД ООО: майонез массовая доля жира 50 % (масло подсолнечное рафинированное дезодорированное, вода питьевая, сахар, яичный желток, соль пищевая, крахмал картофельный, регулятор кислотности – уксусная кислота), картофель отварн",,300.0г,231.3,6.9,50,5.7
bliny-s-kremom-patiser-i-apelsinovym-sousom-114214,"Блины с кремом ""Патисьер"" и апельсиновым соусом",238,Готовая еда,https://vkusvill.ru/goods/bliny-s-kremom-patiser-i-apelsinovym-sousom-114214.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       блины (вода питьевая, молоко питьевое м.д.ж 3,2%, мука пшеничная общего назначения, меланж яичный жидкий, сахар, крахмал картофельный, масло подсолнечное рафинированное дезодорированное, соль пищевая, разрыхлитель- гидрокарбонат натр",,180.0г,246.9,4.8,9.7,35.1
sendvich-roll-tsezar-20542,"Сэндвич ролл ""Цезарь""",228,Готовая еда,https://vkusvill.ru/goods/sendvich-roll-tsezar-20542.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,Классический сочный «цезарь» в свежей тортилье. Сэндвич-роллы станут прекрасным сытным завтраком. Небольшую упаковку удобно брать с собой для быстрого перекуса в дороге или на работе. Внимание аллергикам! В составе продукты-аллергены!,,160.0г,239.8,9.6,11.8,23.8
roll-simfoniya-klassiki-s-krabovymi-palochkami-71190,"Ролл ""Симфония классики"" с крабовыми палочками",266,Готовая еда,https://vkusvill.ru/goods/roll-simfoniya-klassiki-s-krabovymi-palochkami-71190.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       роллы (рис отварной (крупа рисовая шлифованная, вода питьевая, соус рисовый (уксус рисовый 4,3 % (вода питьевая, рисовый уксус, кислота уксусная, сахар, соль пищевая), сахар, соль пищевая)), крабовые палочки (фарш рыбный сурими (мясо",,180.0г,157.7,3.7,4.1,26.5
borshch-vegetarianskiy-20171,"Борщ ""Вегетарианский""",178,Готовая еда,https://vkusvill.ru/goods/borshch-vegetarianskiy-20171.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       вода питьевая,картофель свежий, капуста белокочанная свежая, фасоль консервированная (фасоль красная, вода питьевая, соль пищевая), свекла столовая свежая, морковь столовая свежая, лук пассерованный (лук свежий репчатый,масло подсолн",,390.0г,88.2,1.6,3.4,12.8
omlet-s-tomatami-i-motsarelloy-102082,Омлет с томатами и моцареллой,238,Готовая еда,https://vkusvill.ru/goods/omlet-s-tomatami-i-motsarelloy-102082.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Масса омлетная (молоко питьевое м.д.ж. 3.2%, меланж яичный жидкий, крахмал картофельный, соль пищевая), томаты свежие, сыр моцарелла м.д.ж. в сухом веществе 40% (молоко нормализованное пастеризованное, соль пищевая, уплотнитель - хло",,200.0г,165.7,11,10.5,6.8
pirog-s-semgoy-brokkoli-i-brynzoy-61281,"Пирог с семгой, брокколи и брынзой",286,Готовая еда,https://vkusvill.ru/goods/pirog-s-semgoy-brokkoli-i-brynzoy-61281.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Начинка (филе лосося атлантического (семги) (произведено из мороженого сырья, продукция аквакультуры), капуста брокколи быстрозамороженная, сыр брынза м.д.ж. в сухом веществе 45% (пастеризованное молоко, соль пищевая, закваска лиофил",,170.0г,151.4,10.3,4.6,17.2
krem-sup-s-tykvoy-i-zharenymi-krevetkami-113296,Крем-суп с тыквой и жареными креветками,278,Готовая еда,https://vkusvill.ru/goods/krem-sup-s-tykvoy-i-zharenymi-krevetkami-113296.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       вода питьевая, морковь столовая свежая, тыква свежая, картофель свежий, сливки питьевые м.д.ж. 33%, молоко питьевое м.д.ж. 3,2 %, креветки белоногие очищенные жареные (креветки белоногие (Litopenaeus vannamei) очищенные (произведено ",,270.0г,73.3,2.6,4.1,6.5
lazanya-myasnaya-18326,Лазанья мясная,398,Готовая еда,https://vkusvill.ru/goods/lazanya-myasnaya-18326.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Сытная порция, в которой много мясной начинки и соуса. Состав проверен: нет искусственных красителей, консервантов, пальмового масла и заменителей молочного жира",,230.0г,230.9,13.4,12.9,15.3
vaflya-sendvich-s-solenoy-karamelyu-i-arakhisom-106603,Вафля-сэндвич с соленой карамелью и арахисом,291,Готовая еда,https://vkusvill.ru/goods/vaflya-sendvich-s-solenoy-karamelyu-i-arakhisom-106603.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       вафля из слоеного теста (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло сладко-сливочное несоленое м.д.ж. 82,5%, дрожжи хлебопекарные прессованные, сахар, молоко сухое цельное, соль пищевая), соленая карамель (масло",,150.0г,427.3,7,28.1,36.6
plov-s-ovoshchami-i-nutom-45519,Плов с овощами и нутом,208,Готовая еда,https://vkusvill.ru/goods/plov-s-ovoshchami-i-nutom-45519.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       крупа рисовая (рис басмати), вода питьевая, морковь столовая свежая, нут, лук репчатый свежий, масло подсолнечное рафинированное дезодорированное, барбарис сушеный, соль пищевая, приправа для плова (соль морская пищевая, паприка крас",,250.0г,184.5,3.2,5.7,30.1
bliny-s-yablokom-210-g-16942,"Блины с яблоком, 210 г",208,Готовая еда,https://vkusvill.ru/goods/bliny-s-yablokom-210-g-16942.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       СМИК ООО: блинчики (вода питьевая, мука пшеничная в/с, продукт яичный (меланж), масло подсолнечное рафинированное дезодорированное, сахар, молоко сухое, сыворотка молочная сухая, соль поваренная пищевая), яблоко свежее, сахар, масло ",,210.0г,239.0,5.2,12.0,32.1
pasta-karbonara-25690,"Паста ""Карбонара""",346,Готовая еда,https://vkusvill.ru/goods/pasta-karbonara-25690.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       макаронные изделия отварные (вода питьевая, макаронные изделия (мука из твердой пшеницы высшего сорта, вода питьевая, меланж яичный сухой), масло подсолнечное рафинированное дезодорированное, соль пищевая), соус (молоко питьевое м.д.",,240.0г,205.7,7.4,9.7,22.2
okroshka-s-govyadinoy-250-g-110062,"Окрошка с говядиной, 250 г",398,Готовая еда,https://vkusvill.ru/goods/okroshka-s-govyadinoy-250-g-110062.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Картофель отварной, огурец свежий, яйцо куриное отварное в маринаде (яйцо куриное отварное очищенное, маринад (вода питьевая, регулятор кислотности - лимонная кислота, соль пищевая)), говядина отварная (произведено из мороженого сырь",,250.0г,67.6,5.5,2.4,6
sup-gaspacho-32868,"Суп ""Гаспачо""",268,Готовая еда,https://vkusvill.ru/goods/sup-gaspacho-32868.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Томаты консервированные (томаты мелконарезанные), томаты свежие, огурец свежий, перец красный сладкий свежий, стебель сельдерея свежий, сахар, базилик свежий, соль пищевая, соус вустерский (вода питьевая, яблочный уксус 6%, горчица (",,100.0г,23.3,1.1,0.1,4.5
salat-krabovyy-64073,"Салат ""Крабовый""",258,Готовая еда,https://vkusvill.ru/goods/salat-krabovyy-64073.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"«Крабовый» — один из самых популярных салатов. Рецепт его довольно прост, но времени на подготовку ингредиентов уходит немало. Поэтому мы сделали это за вас. Состав — самый что ни на есть домашний: крабовые палочки, рис, варёные яйца, консервированная кукуруза и свежие огурцы. А для заправки выбран натуральный майонез.",,160.0г,196.5,5.9,14.5,10.6
kombo-sibas-na-paru-i-salat-vitaminnyy-s-limonnoy-zapravkoy-97067,Комбо: Сибас на пару и салат Витаминный с лимонной заправкой,695,Готовая еда,https://vkusvill.ru/goods/kombo-sibas-na-paru-i-salat-vitaminnyy-s-limonnoy-zapravkoy-97067.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Сибас охлажденная, лимон свежий, соль пищевая. Производится на предприятии, где используются моллюски, ракообразные. Продукт готов к употреблению Продукт производится на предприятии, где используются моллюски, ракообразные. Продукт г",,450.0г,66.1,11.8,2.1,
sendvich-krok-mese-s-okorokom-kotto-i-motsarelloy-92805,"Сэндвич ""Крок-месье"" с окороком Котто и моцареллой",278,Готовая еда,https://vkusvill.ru/goods/sendvich-krok-mese-s-okorokom-kotto-i-motsarelloy-92805.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Хлеб тостовый пшеничный (мука хлебопекарная пшеничная высшего сорта, вода питьевая, масло подсолнечное рафинированное, сахар, дрожжи хлебопекарные прессованные, соль пищевая, клейковина пшеничная, улучшитель хлебопекарный (мука пшени",,210.0г,257.1,11.7,15.1,18.6
sushi-sendvich-fila-331728,Суши-сэндвич Фила,362,Готовая еда,https://vkusvill.ru/goods/sushi-sendvich-fila-331728.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       крупа рисовая отварная (вода питьевая, крупа рисовая шлифованная, соус для риса (уксус рисовый (уксус рисовый, уксус спиртовой, вода питьевая, сахар, соль пищевая), сахар, соль пищевая), сёмга слабосолёная (филе лосося атлантического",,160.0г,168,4.85,3.78,28.19
krem-sup-tykvennyy-97844,Крем-суп тыквенный,198,Готовая еда,https://vkusvill.ru/goods/krem-sup-tykvennyy-97844.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Тыква свежая, картофель свежий, корень сельдерея свежий, морковь столовая свежая, лук репчатый свежий, сливки питьевые м.д.ж. 22%, вода питьевая, куркума молотая, соль пищевая, корень имбиря свежий измельченный.  Продукция производит",,270.0г,47.2,0.8,2.4,5.6
nabor-salat-vitaminnyy-plov-s-kuritsey-35710,Набор: Салат Витаминный + Плов с курицей,398,Готовая еда,https://vkusvill.ru/goods/nabor-salat-vitaminnyy-plov-s-kuritsey-35710.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       салат ""Витаминный"": капуста белокочанная свежая, огурцы свежие, морковь столовая свежая, перец сладкий свежий, масло подсолнечное рафинированное дезодорированное, сахар, уксус столовый 9%, мед натуральный цветочный, соль пищевая, укс",,150.0г,111.6,1.0,9.2,6.2
salat-kurinyy-bbq-66453,Салат куриный BBQ,420,Готовая еда,https://vkusvill.ru/goods/salat-kurinyy-bbq-66453.html,vkusvill_heavy,https://vkusvill.ru/local/templates/main-responsive/img/subscribe/summer24/desktop/img-1.png?v=1,"Состав                                                                                                                                                                                                                                                                                                                                                                                                                    Состав                                                                                                                                                       Куриное филе гриль (филе куриной грудки, масло подсолнечное рафинированное дезодорированное, чеснок свежий, соль пищевая, перец черный молотый, прованские травы (розмарин, тимьян), вода питьевая), салатный микс (салат айсберг, салат ",,225.0г,121,13.22,5.49,6.22
