id;name;category;kcal_100g;protein_100g;fat_100g;carb_100g;portion_g;price;shop;tags;composition;url;photo
graten-kartofelnyy-s-vetchinoy-i-syrom-112823.html;Гратен картофельный с ветчиной и сыром;Готовая еда;;;;;;298.0;vkusvill;;"Состав                                                                                                                                                       картофель свежий, ветчина куриная варёная филе грудки охлаждённое (мясо цыплят-бройлеров), окорочок бескостный без кожи (полуфабрикат из мяса цыплят-бройлеров кусковой, бескостный), вода питьевая, пищевая смесь (декстроза, пищевые волокна (пшеничные, подорожника), соль, порошок фруктовый (вишня)), крахмал картофельный, соль пищевая, смесь пищевая (белок животный (говяжий, куриный), мальтодекстрин, соль пищевая, ароматизатор натуральный ""Мясо""), пищевая смесь (натуральные специи и экстракты специй (перец белый, чеснок, мускатный орех, мускатный цвет, экстракт дрожжей), мальтодекстрин, ароматизатор натуральный), декстроза, ароматизатор натуральный (кориандр), комплексная пищевая добавка (декстроза, краситель красный свекольный)), сыр Гауда м";https://vkusvill.ru/goods/graten-kartofelnyy-s-vetchinoy-i-syrom-112823.html;
pirogi-pirozhki-i-lepyeshki;Пироги, пирожки и лепёшки;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/pirogi-pirozhki-i-lepyeshki/?PAGEN_1=2;
mini-syrniki-figurnye-70524.html;Мини сырники фигурные;Готовая еда;;;;;;225.0;vkusvill;;Состав                                                                                                                                                       Творог м;https://vkusvill.ru/goods/mini-syrniki-figurnye-70524.html;
salat-iz-letnikh-ovoshchey-61599.html;Салат из летних овощей;Готовая еда;;;;;;178.0;vkusvill;;Состав                                                                                                                                                       соус (сметана м;https://vkusvill.ru/goods/salat-iz-letnikh-ovoshchey-61599.html;
kasha-risovaya-molochnaya-250-g-72848.html;Каша рисовая молочная, 250 г;Готовая еда;;;;;;218.0;vkusvill;;Состав                                                                                                                                                       Молоко питьевое ультрапастеризованное м;https://vkusvill.ru/goods/kasha-risovaya-molochnaya-250-g-72848.html;
gotovaya-eda;Готовая еда;Готовая еда;;;;;;200.0;vkusvill;;е блюда придают ему характерную приятную кислинку, а специи добавляют вкусу умеренную терпкость;https://vkusvill.ru/goods/gotovaya-eda/?page=2&PAGEN_1=2;
borshch-ukrainskiy-s-kuritsey-1-kg-35099.html;"Борщ ""Украинский"" с курицей, 1 кг";Готовая еда;;;;;;476.0;vkusvill;;Состав                                                                                                                                                       ИНГРЕДИКА ООО: вода питьевая, свёкла столовая свежая, картофель свежий, капуста белокочанная свежая, лук репчатый свежий, морковь столовая свежая, филе куриной грудки отварное (филе куриной грудки, вода питьевая, соль пищевая, перец чёрный молотый), чеснок свежий, томатная паста (массовая доля сухих растворимых веществ 36–38 %), уксус столовый 9 %, сахар, соль пищевая, перец чёрный молотый, лавровый лист, укроп сушеный;https://vkusvill.ru/goods/borshch-ukrainskiy-s-kuritsey-1-kg-35099.html;
pirog-osetinskiy-s-kartofelem-i-syrom-500-g-22540.html;Пирог осетинский с картофелем и сыром, 500 г;Готовая еда;;;;;;384.0;vkusvill;;Состав                                                                                                                                                       ГУРМАН ООО: тесто (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло подсолнечное рафинированное дезодорированное, сахар, дрожжи хлебопекарные прессованые, соль пищевая), начинка (картофель отварной, сыр сулугуни м;https://vkusvill.ru/goods/pirog-osetinskiy-s-kartofelem-i-syrom-500-g-22540.html;
vtorye-blyuda;Вторые блюда;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/vtorye-blyuda/?PAGEN_1=3;
salat-tsezar-19363.html;"Салат ""Цезарь""";Готовая еда;;;;;;328.0;vkusvill;;Состав                                                                                                                                                       ФЛАЙ СЕРВИС ООО: салат романо свежий, салат айсберг свежий, филе куриное запечённое (филе куриной грудки, сок лимона прямого отжима, перец чёрный молотый, соль пищевая, вода питьевая), томаты черри свежие, сыр пармезан молодой м;https://vkusvill.ru/goods/salat-tsezar-19363.html;
